,filename,type,annotations,breed,breed_class,ymin,ymax,xmin,xmax,train/test
12135,n02102480-Sussex_spaniel/n02102480_582.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_582,Sussex_spaniel,Sporting Group,8.0,273.0,8.0,194.0,test
12136,n02102480-Sussex_spaniel/n02102480_5873.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_5873,Sussex_spaniel,Sporting Group,21.0,485.0,47.0,323.0,train
12137,n02102480-Sussex_spaniel/n02102480_5906.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_5906,Sussex_spaniel,Sporting Group,74.0,524.0,201.0,508.0,test
12138,n02102480-Sussex_spaniel/n02102480_5937.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_5937,Sussex_spaniel,Sporting Group,62.0,426.0,60.0,302.0,test
12139,n02102480-Sussex_spaniel/n02102480_6020.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6020,Sussex_spaniel,Sporting Group,28.0,341.0,136.0,445.0,train
12140,n02102480-Sussex_spaniel/n02102480_6027.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6027,Sussex_spaniel,Sporting Group,150.0,317.0,339.0,524.0,test
12141,n02102480-Sussex_spaniel/n02102480_6047.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6047,Sussex_spaniel,Sporting Group,0.0,371.0,1.0,477.0,train
12142,n02102480-Sussex_spaniel/n02102480_6105.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6105,Sussex_spaniel,Sporting Group,136.0,530.0,0.0,526.0,train
12143,n02102480-Sussex_spaniel/n02102480_6167.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6167,Sussex_spaniel,Sporting Group,59.0,594.0,102.0,484.0,test
12144,n02102480-Sussex_spaniel/n02102480_6174.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6174,Sussex_spaniel,Sporting Group,29.0,370.0,228.0,627.0,test
12145,n02102480-Sussex_spaniel/n02102480_6179.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6179,Sussex_spaniel,Sporting Group,36.0,603.0,1.0,612.0,train
12146,n02102480-Sussex_spaniel/n02102480_6229.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6229,Sussex_spaniel,Sporting Group,31.0,613.0,95.0,655.0,train
12147,n02102480-Sussex_spaniel/n02102480_6257.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6257,Sussex_spaniel,Sporting Group,0.0,598.0,0.0,548.0,train
12148,n02102480-Sussex_spaniel/n02102480_6283.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6283,Sussex_spaniel,Sporting Group,385.0,652.0,218.0,498.0,train
12149,n02102480-Sussex_spaniel/n02102480_633.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_633,Sussex_spaniel,Sporting Group,20.0,211.0,26.0,296.0,train
12150,n02102480-Sussex_spaniel/n02102480_6374.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6374,Sussex_spaniel,Sporting Group,31.0,538.0,52.0,533.0,train
12151,n02102480-Sussex_spaniel/n02102480_6390.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6390,Sussex_spaniel,Sporting Group,84.0,441.0,71.0,272.0,train
12152,n02102480-Sussex_spaniel/n02102480_6483.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6483,Sussex_spaniel,Sporting Group,156.0,501.0,106.0,348.0,test
12153,n02102480-Sussex_spaniel/n02102480_6514.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6514,Sussex_spaniel,Sporting Group,94.0,598.0,153.0,798.0,train
12154,n02102480-Sussex_spaniel/n02102480_6569.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6569,Sussex_spaniel,Sporting Group,31.0,304.0,47.0,644.0,train
12155,n02102480-Sussex_spaniel/n02102480_6593.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6593,Sussex_spaniel,Sporting Group,15.0,232.0,297.0,545.0,train
12156,n02102480-Sussex_spaniel/n02102480_6620.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6620,Sussex_spaniel,Sporting Group,91.0,498.0,53.0,373.0,train
12157,n02102480-Sussex_spaniel/n02102480_6651.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6651,Sussex_spaniel,Sporting Group,6.0,363.0,1.0,307.0,train
12158,n02102480-Sussex_spaniel/n02102480_6780.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6780,Sussex_spaniel,Sporting Group,8.0,444.0,3.0,379.0,train
12159,n02102480-Sussex_spaniel/n02102480_6842.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6842,Sussex_spaniel,Sporting Group,75.0,406.0,124.0,284.0,train
12160,n02102480-Sussex_spaniel/n02102480_6922.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6922,Sussex_spaniel,Sporting Group,11.0,328.0,21.0,283.0,train
12161,n02102480-Sussex_spaniel/n02102480_6995.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6995,Sussex_spaniel,Sporting Group,32.0,808.0,8.0,1022.0,train
12162,n02102480-Sussex_spaniel/n02102480_6998.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_6998,Sussex_spaniel,Sporting Group,45.0,388.0,93.0,294.0,test
12163,n02102480-Sussex_spaniel/n02102480_7025.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7025,Sussex_spaniel,Sporting Group,31.0,562.0,57.0,549.0,train
12164,n02102480-Sussex_spaniel/n02102480_7126.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7126,Sussex_spaniel,Sporting Group,9.0,637.0,0.0,698.0,test
12165,n02102480-Sussex_spaniel/n02102480_7189.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7189,Sussex_spaniel,Sporting Group,400.0,969.0,106.0,1411.0,train
12166,n02102480-Sussex_spaniel/n02102480_7212.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7212,Sussex_spaniel,Sporting Group,185.0,468.0,154.0,361.0,train
12167,n02102480-Sussex_spaniel/n02102480_7238.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7238,Sussex_spaniel,Sporting Group,70.0,325.0,193.0,372.0,test
12168,n02102480-Sussex_spaniel/n02102480_7313.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7313,Sussex_spaniel,Sporting Group,34.0,321.0,27.0,368.0,train
12169,n02102480-Sussex_spaniel/n02102480_7371.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7371,Sussex_spaniel,Sporting Group,33.0,794.0,199.0,987.0,test
12170,n02102480-Sussex_spaniel/n02102480_7417.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7417,Sussex_spaniel,Sporting Group,29.0,779.0,1.0,791.0,test
12171,n02102480-Sussex_spaniel/n02102480_7449.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7449,Sussex_spaniel,Sporting Group,29.0,305.0,209.0,376.0,train
12172,n02102480-Sussex_spaniel/n02102480_7472.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7472,Sussex_spaniel,Sporting Group,51.0,546.0,238.0,664.0,train
12173,n02102480-Sussex_spaniel/n02102480_7580.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7580,Sussex_spaniel,Sporting Group,224.0,455.0,8.0,255.0,train
12174,n02102480-Sussex_spaniel/n02102480_7591.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7591,Sussex_spaniel,Sporting Group,54.0,436.0,15.0,310.0,train
12175,n02102480-Sussex_spaniel/n02102480_7625.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7625,Sussex_spaniel,Sporting Group,67.0,317.0,0.0,406.0,train
12176,n02102480-Sussex_spaniel/n02102480_7629.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7629,Sussex_spaniel,Sporting Group,6.0,419.0,83.0,473.0,train
12177,n02102480-Sussex_spaniel/n02102480_7641.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7641,Sussex_spaniel,Sporting Group,16.0,588.0,134.0,605.0,train
12178,n02102480-Sussex_spaniel/n02102480_7676.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7676,Sussex_spaniel,Sporting Group,20.0,569.0,7.0,383.0,train
12179,n02102480-Sussex_spaniel/n02102480_7690.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7690,Sussex_spaniel,Sporting Group,8.0,219.0,293.0,534.0,test
12180,n02102480-Sussex_spaniel/n02102480_7723.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7723,Sussex_spaniel,Sporting Group,120.0,748.0,0.0,498.0,test
12181,n02102480-Sussex_spaniel/n02102480_7831.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7831,Sussex_spaniel,Sporting Group,41.0,423.0,156.0,638.0,train
12182,n02102480-Sussex_spaniel/n02102480_7850.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7850,Sussex_spaniel,Sporting Group,426.0,676.0,233.0,498.0,train
12183,n02102480-Sussex_spaniel/n02102480_7854.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7854,Sussex_spaniel,Sporting Group,107.0,353.0,67.0,450.0,train
12184,n02102480-Sussex_spaniel/n02102480_7929.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7929,Sussex_spaniel,Sporting Group,114.0,455.0,149.0,557.0,train
12185,n02102480-Sussex_spaniel/n02102480_7981.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_7981,Sussex_spaniel,Sporting Group,45.0,328.0,53.0,296.0,test
12186,n02102480-Sussex_spaniel/n02102480_8002.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_8002,Sussex_spaniel,Sporting Group,6.0,1269.0,31.0,804.0,test
12187,n02102480-Sussex_spaniel/n02102480_8030.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_8030,Sussex_spaniel,Sporting Group,25.0,404.0,0.0,623.0,train
12188,n02102480-Sussex_spaniel/n02102480_8081.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_8081,Sussex_spaniel,Sporting Group,142.0,459.0,141.0,676.0,test
12189,n02102480-Sussex_spaniel/n02102480_8117.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_8117,Sussex_spaniel,Sporting Group,57.0,876.0,246.0,1133.0,test
12190,n02102480-Sussex_spaniel/n02102480_8187.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_8187,Sussex_spaniel,Sporting Group,34.0,316.0,26.0,539.0,train
12191,n02102480-Sussex_spaniel/n02102480_8240.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_8240,Sussex_spaniel,Sporting Group,1.0,340.0,194.0,528.0,train
12192,n02102480-Sussex_spaniel/n02102480_8269.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_8269,Sussex_spaniel,Sporting Group,69.0,436.0,65.0,447.0,train
12193,n02102480-Sussex_spaniel/n02102480_8279.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_8279,Sussex_spaniel,Sporting Group,45.0,555.0,67.0,331.0,test
12194,n02102480-Sussex_spaniel/n02102480_842.jpg,70,Annotation/n02102480-Sussex_spaniel/n02102480_842,Sussex_spaniel,Sporting Group,15.0,427.0,46.0,497.0,train
12195,n02102973-Irish_water_spaniel/n02102973_1037.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1037,Irish_water_spaniel,Sporting Group,277.0,1719.0,0.0,1657.0,test
12196,n02102973-Irish_water_spaniel/n02102973_1066.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1066,Irish_water_spaniel,Sporting Group,0.0,373.0,0.0,409.0,train
12197,n02102973-Irish_water_spaniel/n02102973_1116.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1116,Irish_water_spaniel,Sporting Group,0.0,374.0,0.0,499.0,test
12198,n02102973-Irish_water_spaniel/n02102973_1140.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1140,Irish_water_spaniel,Sporting Group,165.0,412.0,55.0,345.0,train
12199,n02102973-Irish_water_spaniel/n02102973_1142.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1142,Irish_water_spaniel,Sporting Group,213.0,452.0,259.0,359.0,test
12200,n02102973-Irish_water_spaniel/n02102973_1200.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1200,Irish_water_spaniel,Sporting Group,26.0,498.0,0.0,320.0,train
12201,n02102973-Irish_water_spaniel/n02102973_1254.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1254,Irish_water_spaniel,Sporting Group,10.0,253.0,17.0,139.0,test
12202,n02102973-Irish_water_spaniel/n02102973_1270.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1270,Irish_water_spaniel,Sporting Group,203.0,388.0,75.0,338.0,train
12203,n02102973-Irish_water_spaniel/n02102973_1299.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1299,Irish_water_spaniel,Sporting Group,21.0,470.0,100.0,305.0,train
12204,n02102973-Irish_water_spaniel/n02102973_1318.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1318,Irish_water_spaniel,Sporting Group,1.0,271.0,51.0,278.0,train
12205,n02102973-Irish_water_spaniel/n02102973_1377.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1377,Irish_water_spaniel,Sporting Group,2.0,372.0,0.0,384.0,test
12206,n02102973-Irish_water_spaniel/n02102973_1409.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1409,Irish_water_spaniel,Sporting Group,195.0,496.0,80.0,300.0,train
12207,n02102973-Irish_water_spaniel/n02102973_158.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_158,Irish_water_spaniel,Sporting Group,30.0,628.0,7.0,388.0,train
12208,n02102973-Irish_water_spaniel/n02102973_1609.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1609,Irish_water_spaniel,Sporting Group,82.0,398.0,174.0,367.0,test
12209,n02102973-Irish_water_spaniel/n02102973_1615.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1615,Irish_water_spaniel,Sporting Group,42.0,373.0,2.0,418.0,train
12210,n02102973-Irish_water_spaniel/n02102973_1622.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1622,Irish_water_spaniel,Sporting Group,39.0,708.0,14.0,598.0,train
12211,n02102973-Irish_water_spaniel/n02102973_1643.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1643,Irish_water_spaniel,Sporting Group,43.0,328.0,1.0,386.0,test
12212,n02102973-Irish_water_spaniel/n02102973_1669.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1669,Irish_water_spaniel,Sporting Group,1.0,488.0,3.0,498.0,train
12213,n02102973-Irish_water_spaniel/n02102973_1714.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1714,Irish_water_spaniel,Sporting Group,42.0,374.0,0.0,419.0,train
12214,n02102973-Irish_water_spaniel/n02102973_1723.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1723,Irish_water_spaniel,Sporting Group,24.0,144.0,38.0,142.0,test
12215,n02102973-Irish_water_spaniel/n02102973_1725.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1725,Irish_water_spaniel,Sporting Group,10.0,374.0,0.0,428.0,test
12216,n02102973-Irish_water_spaniel/n02102973_1822.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1822,Irish_water_spaniel,Sporting Group,58.0,239.0,69.0,257.0,train
12217,n02102973-Irish_water_spaniel/n02102973_1846.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1846,Irish_water_spaniel,Sporting Group,36.0,382.0,34.0,272.0,train
12218,n02102973-Irish_water_spaniel/n02102973_1868.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1868,Irish_water_spaniel,Sporting Group,68.0,1501.0,162.0,1840.0,test
12219,n02102973-Irish_water_spaniel/n02102973_1905.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1905,Irish_water_spaniel,Sporting Group,89.0,300.0,67.0,391.0,train
12220,n02102973-Irish_water_spaniel/n02102973_1929.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1929,Irish_water_spaniel,Sporting Group,41.0,399.0,0.0,262.0,test
12221,n02102973-Irish_water_spaniel/n02102973_1977.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_1977,Irish_water_spaniel,Sporting Group,77.0,425.0,1.0,290.0,train
12222,n02102973-Irish_water_spaniel/n02102973_2153.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2153,Irish_water_spaniel,Sporting Group,51.0,275.0,81.0,264.0,train
12223,n02102973-Irish_water_spaniel/n02102973_220.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_220,Irish_water_spaniel,Sporting Group,258.0,798.0,20.0,376.0,train
12224,n02102973-Irish_water_spaniel/n02102973_2209.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2209,Irish_water_spaniel,Sporting Group,0.0,245.0,57.0,207.0,test
12225,n02102973-Irish_water_spaniel/n02102973_2220.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2220,Irish_water_spaniel,Sporting Group,52.0,510.0,85.0,416.0,test
12226,n02102973-Irish_water_spaniel/n02102973_2224.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2224,Irish_water_spaniel,Sporting Group,49.0,374.0,0.0,453.0,train
12227,n02102973-Irish_water_spaniel/n02102973_2226.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2226,Irish_water_spaniel,Sporting Group,18.0,374.0,2.0,322.0,train
12228,n02102973-Irish_water_spaniel/n02102973_2269.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2269,Irish_water_spaniel,Sporting Group,184.0,477.0,211.0,405.0,test
12229,n02102973-Irish_water_spaniel/n02102973_2280.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2280,Irish_water_spaniel,Sporting Group,19.0,236.0,0.0,221.0,train
12230,n02102973-Irish_water_spaniel/n02102973_2286.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2286,Irish_water_spaniel,Sporting Group,13.0,498.0,46.0,328.0,train
12231,n02102973-Irish_water_spaniel/n02102973_2295.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2295,Irish_water_spaniel,Sporting Group,11.0,140.0,28.0,165.0,test
12232,n02102973-Irish_water_spaniel/n02102973_23.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_23,Irish_water_spaniel,Sporting Group,29.0,265.0,20.0,388.0,test
12233,n02102973-Irish_water_spaniel/n02102973_2384.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2384,Irish_water_spaniel,Sporting Group,64.0,374.0,196.0,405.0,train
12234,n02102973-Irish_water_spaniel/n02102973_2442.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2442,Irish_water_spaniel,Sporting Group,14.0,137.0,23.0,168.0,train
12235,n02102973-Irish_water_spaniel/n02102973_2449.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2449,Irish_water_spaniel,Sporting Group,46.0,1429.0,111.0,1721.0,train
12236,n02102973-Irish_water_spaniel/n02102973_2451.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2451,Irish_water_spaniel,Sporting Group,76.0,1507.0,152.0,1995.0,train
12237,n02102973-Irish_water_spaniel/n02102973_2453.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2453,Irish_water_spaniel,Sporting Group,1.0,346.0,81.0,468.0,test
12238,n02102973-Irish_water_spaniel/n02102973_2473.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2473,Irish_water_spaniel,Sporting Group,20.0,313.0,57.0,207.0,test
12239,n02102973-Irish_water_spaniel/n02102973_2535.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2535,Irish_water_spaniel,Sporting Group,92.0,478.0,94.0,462.0,train
12240,n02102973-Irish_water_spaniel/n02102973_2569.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2569,Irish_water_spaniel,Sporting Group,19.0,227.0,23.0,179.0,train
12241,n02102973-Irish_water_spaniel/n02102973_2579.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2579,Irish_water_spaniel,Sporting Group,59.0,374.0,1.0,395.0,test
12242,n02102973-Irish_water_spaniel/n02102973_2595.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2595,Irish_water_spaniel,Sporting Group,125.0,393.0,183.0,365.0,train
12243,n02102973-Irish_water_spaniel/n02102973_26.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_26,Irish_water_spaniel,Sporting Group,114.0,265.0,240.0,499.0,train
12244,n02102973-Irish_water_spaniel/n02102973_2642.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2642,Irish_water_spaniel,Sporting Group,41.0,368.0,2.0,345.0,train
12245,n02102973-Irish_water_spaniel/n02102973_2645.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2645,Irish_water_spaniel,Sporting Group,2.0,374.0,51.0,499.0,train
12246,n02102973-Irish_water_spaniel/n02102973_2648.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2648,Irish_water_spaniel,Sporting Group,14.0,308.0,10.0,236.0,train
12247,n02102973-Irish_water_spaniel/n02102973_27.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_27,Irish_water_spaniel,Sporting Group,33.0,349.0,0.0,220.0,test
12248,n02102973-Irish_water_spaniel/n02102973_2727.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2727,Irish_water_spaniel,Sporting Group,0.0,214.0,0.0,149.0,train
12249,n02102973-Irish_water_spaniel/n02102973_273.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_273,Irish_water_spaniel,Sporting Group,182.0,422.0,20.0,140.0,train
12250,n02102973-Irish_water_spaniel/n02102973_2745.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2745,Irish_water_spaniel,Sporting Group,2.0,179.0,42.0,284.0,train
12251,n02102973-Irish_water_spaniel/n02102973_2763.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2763,Irish_water_spaniel,Sporting Group,24.0,266.0,31.0,270.0,train
12252,n02102973-Irish_water_spaniel/n02102973_2805.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2805,Irish_water_spaniel,Sporting Group,2.0,210.0,14.0,264.0,train
12253,n02102973-Irish_water_spaniel/n02102973_2813.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2813,Irish_water_spaniel,Sporting Group,25.0,1659.0,206.0,2087.0,train
12254,n02102973-Irish_water_spaniel/n02102973_2836.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2836,Irish_water_spaniel,Sporting Group,121.0,293.0,118.0,243.0,test
12255,n02102973-Irish_water_spaniel/n02102973_2850.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2850,Irish_water_spaniel,Sporting Group,1.0,169.0,6.0,149.0,train
12256,n02102973-Irish_water_spaniel/n02102973_2870.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2870,Irish_water_spaniel,Sporting Group,106.0,577.0,196.0,720.0,train
12257,n02102973-Irish_water_spaniel/n02102973_2902.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2902,Irish_water_spaniel,Sporting Group,76.0,435.0,107.0,304.0,train
12258,n02102973-Irish_water_spaniel/n02102973_2904.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2904,Irish_water_spaniel,Sporting Group,18.0,359.0,0.0,231.0,train
12259,n02102973-Irish_water_spaniel/n02102973_2958.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_2958,Irish_water_spaniel,Sporting Group,107.0,386.0,197.0,445.0,train
12260,n02102973-Irish_water_spaniel/n02102973_3073.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3073,Irish_water_spaniel,Sporting Group,20.0,218.0,4.0,134.0,test
12261,n02102973-Irish_water_spaniel/n02102973_3149.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3149,Irish_water_spaniel,Sporting Group,12.0,444.0,1.0,348.0,train
12262,n02102973-Irish_water_spaniel/n02102973_3195.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3195,Irish_water_spaniel,Sporting Group,37.0,380.0,150.0,443.0,test
12263,n02102973-Irish_water_spaniel/n02102973_3220.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3220,Irish_water_spaniel,Sporting Group,19.0,243.0,19.0,218.0,train
12264,n02102973-Irish_water_spaniel/n02102973_3282.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3282,Irish_water_spaniel,Sporting Group,153.0,701.0,35.0,378.0,train
12265,n02102973-Irish_water_spaniel/n02102973_3287.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3287,Irish_water_spaniel,Sporting Group,6.0,240.0,7.0,298.0,train
12266,n02102973-Irish_water_spaniel/n02102973_3303.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3303,Irish_water_spaniel,Sporting Group,277.0,598.0,109.0,382.0,train
12267,n02102973-Irish_water_spaniel/n02102973_3326.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3326,Irish_water_spaniel,Sporting Group,3.0,308.0,9.0,443.0,train
12268,n02102973-Irish_water_spaniel/n02102973_3344.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3344,Irish_water_spaniel,Sporting Group,34.0,383.0,45.0,509.0,train
12269,n02102973-Irish_water_spaniel/n02102973_3405.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3405,Irish_water_spaniel,Sporting Group,106.0,331.0,18.0,263.0,train
12270,n02102973-Irish_water_spaniel/n02102973_3461.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3461,Irish_water_spaniel,Sporting Group,19.0,374.0,0.0,440.0,train
12271,n02102973-Irish_water_spaniel/n02102973_356.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_356,Irish_water_spaniel,Sporting Group,1.0,373.0,18.0,499.0,test
12272,n02102973-Irish_water_spaniel/n02102973_3564.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3564,Irish_water_spaniel,Sporting Group,35.0,213.0,54.0,213.0,test
12273,n02102973-Irish_water_spaniel/n02102973_3584.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3584,Irish_water_spaniel,Sporting Group,3.0,282.0,20.0,379.0,train
12274,n02102973-Irish_water_spaniel/n02102973_3623.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3623,Irish_water_spaniel,Sporting Group,5.0,134.0,24.0,131.0,train
12275,n02102973-Irish_water_spaniel/n02102973_3635.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3635,Irish_water_spaniel,Sporting Group,12.0,252.0,0.0,139.0,train
12276,n02102973-Irish_water_spaniel/n02102973_3642.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3642,Irish_water_spaniel,Sporting Group,0.0,190.0,21.0,187.0,train
12277,n02102973-Irish_water_spaniel/n02102973_3646.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3646,Irish_water_spaniel,Sporting Group,1.0,219.0,38.0,179.0,train
12278,n02102973-Irish_water_spaniel/n02102973_3694.jpg,71,Annotation/n02102973-Irish_water_spaniel/n02102973_3694,Irish_water_spaniel,Sporting Group,34.0,303.0,5.0,339.0,test
